#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV1289	species	Chthamalus fragilis	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus fragilis	best hit
ASV129	order	Spionida	Eukaryota	Annelida	Polychaeta	Spionida	no identification	no identification	no identification	lca
ASV1290	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1292	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1295	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV1296	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1298	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1299	order	Spionida	Eukaryota	Annelida	Polychaeta	Spionida	no identification	no identification	no identification	lca
ASV13	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV130	species	Pseudochattonella farcimen	Eukaryota	Dictyochophyceae	Dictyochophyceae	Florenciellales	unknown family	Pseudochattonella	Pseudochattonella farcimen	best hit
ASV1300	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1301	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1303	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV1304	species	Chthamalus dalli	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus dalli	best hit
ASV1305	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1306	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1307	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1308	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV1309	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV131	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1310	species	Themisto	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	unknown genus	Themisto	best hit
ASV1312	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1314	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1315	species	Prionospio	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Prionospio	best hit
ASV1317	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1318	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1320	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV1323	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1326	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1327	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1329	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV133	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1333	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1334	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1335	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV1337	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
