#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV8122	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8123	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8124	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8126	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8127	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8129	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV813	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8131	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8132	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8133	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8134	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8137	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8138	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV814	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8140	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8142	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8143	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8144	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8145	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8146	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8149	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV815	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8153	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8155	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8156	species	Neoamphitrite robusta CMC02	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	Neoamphitrite	Neoamphitrite robusta CMC02	lca
ASV8157	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8160	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8161	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8162	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8165	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8167	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV817	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV8170	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8176	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8177	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8178	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8179	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV818	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8180	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8182	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8183	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8184	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8188	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8189	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8191	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV8192	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8193	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8194	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV8196	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8197	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8198	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8199	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8200	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8201	species	Crassostrea gigas	Eukaryota	Mollusca	Bivalvia	Ostreida	Ostreidae	Crassostrea	Crassostrea gigas	lca
ASV8203	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8204	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8205	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV821	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8210	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8211	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8212	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8213	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8215	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8216	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8217	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8218	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8219	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV822	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8220	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8223	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8224	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8225	class	Demospongiae	Eukaryota	Porifera	Demospongiae	no identification	no identification	no identification	no identification	lca
ASV8227	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8228	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8229	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8234	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8235	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8236	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV824	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8241	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8245	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8246	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV825	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8250	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8251	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8256	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8257	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8258	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8259	genus	Candidatus Pseudothioglobus	Bacteria	Pseudomonadota	Gammaproteobacteria	unknown order	unknown family	Candidatus Pseudothioglobus	no identification	lca
ASV8260	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8261	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8263	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8265	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8267	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8269	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV827	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8270	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8271	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8273	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8276	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV828	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8281	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8282	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8283	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8285	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8288	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV829	family	Ophiactidae	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	no identification	no identification	lca
ASV8290	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8291	class	Phaeophyceae	Eukaryota	Phaeophyceae	Phaeophyceae	no identification	no identification	no identification	no identification	lca
ASV8292	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8293	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8294	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8297	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8298	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8299	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV83	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV830	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8301	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8302	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8303	genus	Geodia	Eukaryota	Porifera	Demospongiae	Tetractinellida	Geodiidae	Geodia	no identification	lca
ASV8304	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8306	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8309	species	Syllidae sp. 11BIOAK-1025	Eukaryota	Annelida	Polychaeta	Phyllodocida	Syllidae	unknown genus	Syllidae sp. 11BIOAK-1025	lca
ASV831	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8310	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8311	class	Cephalopoda	Eukaryota	Mollusca	Cephalopoda	no identification	no identification	no identification	no identification	lca
ASV8313	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8315	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8317	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8318	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8319	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV832	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8321	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8322	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8325	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8326	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8330	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8332	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8333	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8335	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8337	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8338	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV834	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8342	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8344	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8345	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8346	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8348	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV835	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8355	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8356	family	Halymeniaceae	Eukaryota	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	no identification	no identification	lca
ASV8357	family	Hyalodiscaceae	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Hyalodiscaceae	no identification	no identification	lca
ASV8358	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV836	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8361	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8362	class	Hydrozoa	Eukaryota	Cnidaria	Hydrozoa	no identification	no identification	no identification	no identification	lca
ASV8363	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8364	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8365	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8366	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8367	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8368	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV837	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8372	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8377	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8378	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8379	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV838	species	Cladosporium sphaerospermum	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium sphaerospermum	lca
ASV8380	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8381	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8382	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8384	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8385	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8386	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8387	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8388	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8389	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV839	species	Rhizosolenia setigera	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia setigera	lca
ASV8390	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8391	species	Candidatus Pelagibacter ubique HTCC1062	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter ubique HTCC1062	lca
ASV8394	species	Petrasma pervernicosa	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	lca
ASV8395	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8396	genus	Acartia	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	no identification	lca
ASV8397	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8398	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8399	species	Capitella	Eukaryota	Annelida	Polychaeta	unknown order	Capitellidae	unknown genus	Capitella	lca
ASV84	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV840	genus	Clytia	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	no identification	lca
ASV8400	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8401	genus	Paracalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	no identification	lca
ASV8404	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8405	species	Ismaila chaihuiensis	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Splanchnotrophidae	Ismaila	Ismaila chaihuiensis	lca
ASV8406	genus	Paracalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	no identification	lca
ASV8407	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8408	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8409	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8410	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8411	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8412	genus	Paracalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	no identification	lca
ASV8413	genus	Acartia	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	no identification	lca
ASV8414	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8416	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8417	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8418	species	Compsomyax subdiaphana	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Compsomyax	Compsomyax subdiaphana	lca
ASV8419	family	Clionidae	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	no identification	no identification	lca
ASV842	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8420	species	Synchaeta vorax	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	Synchaeta vorax	lca
ASV8421	family	Balanidae	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	no identification	no identification	lca
ASV8422	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8423	family	Trichobranchidae	Eukaryota	Annelida	Polychaeta	Terebellida	Trichobranchidae	no identification	no identification	lca
ASV8424	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV8425	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8426	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8427	family	Glyceridae	Eukaryota	Annelida	Polychaeta	Phyllodocida	Glyceridae	no identification	no identification	lca
ASV8428	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8429	genus	Acartia	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	no identification	lca
ASV843	species	Pleopis polyphemoides	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides	lca
ASV8430	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8431	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8432	species	Sthenelais	Eukaryota	Annelida	Polychaeta	Phyllodocida	Sigalionidae	unknown genus	Sthenelais	lca
ASV8433	species	Acanthamoeba sp.	Eukaryota	Discosea	unknown class	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba sp.	lca
ASV8434	genus	Nitzschia	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	no identification	lca
ASV8435	species	Synchaeta vorax	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	Synchaeta vorax	lca
ASV8436	family	Clionidae	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	no identification	no identification	lca
ASV8437	species	Polychaeta	Eukaryota	Annelida	unknown class	unknown order	unknown family	unknown genus	Polychaeta	lca
ASV8438	family	Balanidae	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	no identification	no identification	lca
ASV844	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8440	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8441	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	lca
ASV8443	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8444	genus	Acartia	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	no identification	lca
ASV8445	genus	Paracalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	no identification	lca
ASV8446	species	Artacama	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	unknown genus	Artacama	lca
ASV8447	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV8448	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	lca
ASV8449	species	Sthenelais	Eukaryota	Annelida	Polychaeta	Phyllodocida	Sigalionidae	unknown genus	Sthenelais	lca
ASV8450	species	Synchaeta vorax	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	Synchaeta vorax	lca
ASV8451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8452	family	Clionidae	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	no identification	no identification	lca
ASV8453	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8454	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV8455	order	Mytilida	Eukaryota	Mollusca	Bivalvia	Mytilida	no identification	no identification	no identification	lca
ASV8457	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	lca
ASV8458	family	Clionidae	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	no identification	no identification	lca
ASV8459	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	lca
ASV846	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8460	species	Hemigrapsus oregonensis	Eukaryota	Arthropoda	Malacostraca	Decapoda	Varunidae	Hemigrapsus	Hemigrapsus oregonensis	lca
ASV8461	species	Maculaura alaskensis	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Maculaura	Maculaura alaskensis	lca
ASV8463	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8465	species	Sthenelais	Eukaryota	Annelida	Polychaeta	Phyllodocida	Sigalionidae	unknown genus	Sthenelais	lca
ASV8466	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV8467	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV8468	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV8469	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV847	genus	Dinophysis	Eukaryota	Dinophyceae	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	no identification	lca
ASV8470	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	lca
ASV8471	species	Scolecithricella	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	unknown genus	Scolecithricella	lca
ASV8472	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV8473	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	lca
